caseid_new,caseid_wave,qualified?,survey_completed_new,followup_HCMST_yrmo,relationship_status,married_year,married_month,breakup_year_combo,breakup_month_combo,got_married?_new
1932416,1932416_5,qualified,no,,,,,,,
1933576,1933576_5,qualified,yes,201412.0,broke up,,,2014.0,July,
1934553,1934553_5,disqualified,,,,,,,,
1935281,1935281_5,qualified,no,,,,,,,
1936281,1936281_5,qualified,no,,,,,,,
1937525,1937525_5,disqualified,,,,,,,,
1939622,1939622_5,disqualified,,,,,,,,
1940555,1940555_5,disqualified,,,,,,,,
1942291,1942291_5,qualified,no,,,,,,,
1944641,1944641_5,qualified,no,,,,,,,
1946255,1946255_5,disqualified,,,,,,,,
1947301,1947301_5,qualified,yes,201412.0,still together,,,,,
1948682,1948682_5,disqualified,,,,,,,,
1949435,1949435_5,disqualified,,,,,,,,
1950461,1950461_5,qualified,no,,,,,,,
1951443,1951443_5,disqualified,,,,,,,,
1952535,1952535_5,disqualified,,,,,,,,
1953441,1953441_5,qualified,no,,,,,,,
1954621,1954621_5,qualified,no,,,,,,,
1956455,1956455_5,disqualified,,,,,,,,
1958331,1958331_5,qualified,yes,201412.0,still together,,,,,
1959311,1959311_5,qualified,no,,,,,,,
1960361,1960361_5,qualified,yes,201412.0,still together,,,,,
1961623,1961623_5,disqualified,,,,,,,,
1962405,1962405_5,disqualified,,,,,,,,
1963361,1963361_5,qualified,yes,201412.0,still together,,,,,
1964531,1964531_5,qualified,no,,,,,,,
1965401,1965401_5,qualified,no,,,,,,,
1966581,1966581_5,qualified,yes,201502.0,still together,,,,,
1967711,1967711_5,qualified,yes,201411.0,still together,,,,,
1968195,1968195_5,disqualified,,,,,,,,
1969416,1969416_5,disqualified,,,,,,,,
1970216,1970216_5,disqualified,,,,,,,,
1972476,1972476_5,qualified,no,,,,,,,
1973205,1973205_5,disqualified,,,,,,,,
1974466,1974466_5,qualified,no,,,,,,,
1975205,1975205_5,disqualified,,,,,,,,
1976792,1976792_5,disqualified,,,,,,,,
1977621,1977621_5,qualified,yes,201502.0,still together,,,,,
1978511,1978511_5,qualified,yes,201412.0,still together,,,,,
1981475,1981475_5,disqualified,,,,,,,,
1982391,1982391_5,qualified,no,,,,,,,
1984436,1984436_5,disqualified,,,,,,,,
1985391,1985391_5,qualified,yes,201412.0,still together,,,,,
1986571,1986571_5,qualified,yes,201502.0,still together,,,,,
1989521,1989521_5,qualified,no,,,,,,,
1990566,1990566_5,qualified,no,,,,,,,
1991702,1991702_5,disqualified,,,,,,,,
1992601,1992601_5,disqualified,,,,,,,,
1993565,1993565_5,qualified,no,,,,,,,
1994473,1994473_5,disqualified,,,,,,,,
1995622,1995622_5,disqualified,,,,,,,,
1996522,1996522_5,disqualified,,,,,,,,
1997225,1997225_5,disqualified,,,,,,,,
1998801,1998801_5,qualified,yes,201412.0,still together,,,,,
1999591,1999591_5,qualified,no,,,,,,,
2000641,2000641_5,qualified,yes,201412.0,still together,,,,,
2001693,2001693_5,disqualified,,,,,,,,
2002381,2002381_5,qualified,yes,201412.0,still together,,,,,
2003516,2003516_5,qualified,no,,,,,,,
2005323,2005323_5,disqualified,,,,,,,,
2007215,2007215_5,disqualified,,,,,,,,
2009245,2009245_5,qualified,yes,201501.0,still together,,,,,
2013526,2013526_5,qualified,no,,,,,,,
2014235,2014235_5,disqualified,,,,,,,,
2015255,2015255_5,disqualified,,,,,,,,
2016761,2016761_5,qualified,yes,201412.0,still together,,,,,
2017286,2017286_5,qualified,yes,201411.0,still together,,,,,
2018495,2018495_5,disqualified,,,,,,,,
2019435,2019435_5,disqualified,,,,,,,,
2020261,2020261_5,qualified,yes,201501.0,still together,,,,,
2021515,2021515_5,disqualified,,,,,,,,
2023291,2023291_5,qualified,no,,,,,,,
2024595,2024595_5,disqualified,,,,,,,,
2025423,2025423_5,disqualified,,,,,,,,
2026446,2026446_5,qualified,yes,201411.0,still together,,,,,
2027521,2027521_5,qualified,yes,201411.0,still together,,,,,
2028576,2028576_5,qualified,no,,,,,,,
2029496,2029496_5,qualified,no,,,,,,,
2030381,2030381_5,qualified,yes,201412.0,still together,,,,,
2031541,2031541_5,qualified,no,,,,,,,
2032535,2032535_5,disqualified,,,,,,,,
2033463,2033463_5,qualified,no,,,,,,,
2034526,2034526_5,disqualified,,,,,,,,
2036461,2036461_5,qualified,yes,201412.0,still together,,,,,
2037441,2037441_5,qualified,no,,,,,,,
2038275,2038275_5,qualified,yes,201412.0,still together,,,,,
2039531,2039531_5,qualified,no,,,,,,,
2040821,2040821_5,qualified,yes,201502.0,still together,,,,,
2041791,2041791_5,qualified,no,,,,,,,
2042523,2042523_5,disqualified,,,,,,,,
2044583,2044583_5,disqualified,,,,,,,,
2045781,2045781_5,qualified,no,,,,,,,
2046545,2046545_5,disqualified,,,,,,,,
2047493,2047493_5,disqualified,,,,,,,,
2049245,2049245_5,disqualified,,,,,,,,
2052541,2052541_5,qualified,no,,,,,,,
2053443,2053443_5,disqualified,,,,,,,,
2054533,2054533_5,disqualified,,,,,,,,
2055481,2055481_5,qualified,no,,,,,,,
2056495,2056495_5,disqualified,,,,,,,,
2057205,2057205_5,disqualified,,,,,,,,
2058585,2058585_5,disqualified,,,,,,,,
2059581,2059581_5,qualified,no,,,,,,,
2060381,2060381_5,disqualified,,,,,,,,
2062511,2062511_5,qualified,yes,201412.0,still together,,,,,
2063205,2063205_5,disqualified,,,,,,,,
2064651,2064651_5,qualified,no,,,,,,,
2065431,2065431_5,qualified,no,,,,,,,
2066551,2066551_5,qualified,yes,201412.0,still together,,,,,
2067411,2067411_5,qualified,yes,201412.0,still together,,,,,
2068206,2068206_5,qualified,no,,,,,,,
2069261,2069261_5,qualified,no,,,,,,,
2070361,2070361_5,qualified,yes,201501.0,still together,,,,,
2071506,2071506_5,qualified,yes,201412.0,broke up,,,2013.0,March,
2072195,2072195_5,disqualified,,,,,,,,
2073466,2073466_5,qualified,no,,,,,,,
2074513,2074513_5,disqualified,,,,,,,,
2075404,2075404_5,qualified,no,,,,,,,
2076271,2076271_5,qualified,no,,,,,,,
2077215,2077215_5,disqualified,,,,,,,,
2078631,2078631_5,qualified,no,,,,,,,
2079721,2079721_5,qualified,no,,,,,,,
2080896,2080896_5,qualified,no,,,,,,,
2081362,2081362_5,disqualified,,,,,,,,
2083271,2083271_5,qualified,no,,,,,,,
2084411,2084411_5,qualified,yes,201412.0,still together,,,,,
2085245,2085245_5,disqualified,,,,,,,,
2086556,2086556_5,qualified,yes,201412.0,still together,,,,,
2087543,2087543_5,disqualified,,,,,,,,
2088471,2088471_5,qualified,yes,201412.0,still together,,,,,
2089361,2089361_5,qualified,no,,,,,,,
2090195,2090195_5,disqualified,,,,,,,,
2091581,2091581_5,qualified,no,,,,,,,
2092496,2092496_5,qualified,yes,201412.0,still together,,,,,no
2093501,2093501_5,qualified,yes,201412.0,still together,,,,,
2095281,2095281_5,qualified,no,,,,,,,
2096536,2096536_5,qualified,yes,201412.0,still together,,,,,no
2097411,2097411_5,qualified,no,,,,,,,
2098515,2098515_5,disqualified,,,,,,,,
2099831,2099831_5,qualified,no,,,,,,,
2100743,2100743_5,qualified,yes,201411.0,partner deceased,,,,,
2101416,2101416_5,qualified,yes,201412.0,still together,,,,,no
2102553,2102553_5,disqualified,,,,,,,,
2103296,2103296_5,qualified,yes,201412.0,still together,,,,,no
2105421,2105421_5,qualified,yes,201411.0,still together,,,,,
2106235,2106235_5,disqualified,,,,,,,,
2107491,2107491_5,qualified,yes,201412.0,still together,,,,,
2108781,2108781_5,qualified,yes,201503.0,still together,,,,,
2109285,2109285_5,disqualified,,,,,,,,
2110451,2110451_5,qualified,yes,201411.0,still together,,,,,
2111623,2111623_5,disqualified,,,,,,,,
2112291,2112291_5,qualified,no,,,,,,,
2114411,2114411_5,qualified,no,,,,,,,
2115305,2115305_5,disqualified,,,,,,,,
2116555,2116555_5,disqualified,,,,,,,,
2117621,2117621_5,qualified,no,,,,,,,
2118245,2118245_5,disqualified,,,,,,,,
2119791,2119791_5,disqualified,,,,,,,,
2120526,2120526_5,qualified,yes,201412.0,still together,,,,,no
2121436,2121436_5,qualified,yes,201412.0,still together,,,,,no
2124215,2124215_5,disqualified,,,,,,,,
2125215,2125215_5,disqualified,,,,,,,,
2126533,2126533_5,disqualified,,,,,,,,
2127441,2127441_5,qualified,no,,,,,,,
2128441,2128441_5,qualified,no,,,,,,,
2129652,2129652_5,disqualified,,,,,,,,
2130225,2130225_5,qualified,yes,201412.0,still together,,,,,
2131426,2131426_5,qualified,no,,,,,,,
2133603,2133603_5,disqualified,,,,,,,,
2134466,2134466_5,qualified,no,,,,,,,
2135265,2135265_5,disqualified,,,,,,,,
2136353,2136353_5,disqualified,,,,,,,,
2137436,2137436_5,disqualified,,,,,,,,
2138753,2138753_5,disqualified,,,,,,,,
2140561,2140561_5,qualified,yes,201412.0,still together,,,,,
2141285,2141285_5,disqualified,,,,,,,,
2142591,2142591_5,qualified,yes,201412.0,still together,,,,,
2143405,2143405_5,qualified,yes,201412.0,still together,,,,,
2144501,2144501_5,qualified,yes,201501.0,still together,,,,,
2145295,2145295_5,disqualified,,,,,,,,
2146361,2146361_5,qualified,no,,,,,,,
2147491,2147491_5,qualified,no,,,,,,,
2148195,2148195_5,disqualified,,,,,,,,
2149736,2149736_5,qualified,no,,,,,,,
2150511,2150511_5,qualified,yes,201412.0,still together,,,,,
2151631,2151631_5,qualified,no,,,,,,,
2152552,2152552_5,disqualified,,,,,,,,
2153601,2153601_5,qualified,no,,,,,,,
2154365,2154365_5,qualified,no,,,,,,,
2155561,2155561_5,qualified,yes,201412.0,still together,,,,,
2156394,2156394_5,qualified,no,,,,,,,
2157375,2157375_5,disqualified,,,,,,,,
2159315,2159315_5,disqualified,,,,,,,,
2160635,2160635_5,qualified,yes,201412.0,still together,,,,,no
2161732,2161732_5,disqualified,,,,,,,,
2162822,2162822_5,disqualified,,,,,,,,
2163291,2163291_5,qualified,yes,201412.0,still together,,,,,
2164622,2164622_5,disqualified,,,,,,,,
2165591,2165591_5,qualified,yes,201502.0,still together,,,,,
2166616,2166616_5,disqualified,,,,,,,,
2167261,2167261_5,qualified,no,,,,,,,
2168301,2168301_5,qualified,yes,201412.0,still together,,,,,
2169386,2169386_5,qualified,yes,201501.0,still together,,,,,no
2170641,2170641_5,qualified,yes,201412.0,still together,,,,,
2171371,2171371_5,qualified,no,,,,,,,
2172526,2172526_5,qualified,no,,,,,,,
2173235,2173235_5,qualified,no,,,,,,,
2174415,2174415_5,disqualified,,,,,,,,
2175365,2175365_5,disqualified,,,,,,,,
2176301,2176301_5,qualified,no,,,,,,,
2177596,2177596_5,disqualified,,,,,,,,
2178396,2178396_5,disqualified,,,,,,,,
2179636,2179636_5,qualified,yes,201412.0,still together,2014.0,October,,,yes
2180411,2180411_5,qualified,yes,201412.0,still together,,,,,
2181421,2181421_5,qualified,yes,201412.0,still together,,,,,
2182753,2182753_5,disqualified,,,,,,,,
2183361,2183361_5,qualified,no,,,,,,,
2184591,2184591_5,qualified,yes,201412.0,still together,,,,,
2187416,2187416_5,qualified,yes,201411.0,still together,,,,,no
2188581,2188581_5,qualified,no,,,,,,,
2189593,2189593_5,disqualified,,,,,,,,
2190381,2190381_5,qualified,yes,201412.0,still together,,,,,
2191301,2191301_5,disqualified,,,,,,,,
2192852,2192852_5,qualified,no,,,,,,,
2193195,2193195_5,qualified,yes,201412.0,still together,2013.0,August,,,yes
2194621,2194621_5,qualified,no,,,,,,,
2195781,2195781_5,qualified,yes,201502.0,still together,,,,,
2196501,2196501_5,qualified,yes,201412.0,still together,,,,,
2197361,2197361_5,qualified,no,,,,,,,
2198686,2198686_5,qualified,yes,201412.0,still together,,,,,
2199575,2199575_5,qualified,no,,,,,,,
2200651,2200651_5,qualified,yes,201502.0,still together,,,,,
2201486,2201486_5,disqualified,,,,,,,,
2202371,2202371_5,disqualified,,,,,,,,
2203446,2203446_5,qualified,yes,201412.0,still together,,,,,no
2204281,2204281_5,qualified,no,,,,,,,
2205832,2205832_5,disqualified,,,,,,,,
2206256,2206256_5,qualified,no,,,,,,,
2207591,2207591_5,qualified,no,,,,,,,
2208621,2208621_5,qualified,no,,,,,,,
2209421,2209421_5,qualified,no,,,,,,,
2210705,2210705_5,disqualified,,,,,,,,
2211311,2211311_5,qualified,yes,201412.0,still together,,,,,
2212616,2212616_5,disqualified,,,,,,,,
2213573,2213573_5,disqualified,,,,,,,,
2216225,2216225_5,disqualified,,,,,,,,
2218261,2218261_5,qualified,yes,201412.0,still together,,,,,
2219255,2219255_5,disqualified,,,,,,,,
2220321,2220321_5,qualified,no,,,,,,,
2221291,2221291_5,qualified,no,,,,,,,
2222425,2222425_5,qualified,no,,,,,,,
2223581,2223581_5,qualified,yes,201412.0,still together,,,,,
2224215,2224215_5,qualified,yes,201412.0,still together,,,,,no
2226231,2226231_5,qualified,no,,,,,,,
2227296,2227296_5,disqualified,,,,,,,,
2228436,2228436_5,qualified,yes,201412.0,still together,,,,,
2229421,2229421_5,qualified,yes,201503.0,still together,,,,,
2230711,2230711_5,qualified,yes,201412.0,still together,,,,,
2231515,2231515_5,disqualified,,,,,,,,
2232496,2232496_5,qualified,no,,,,,,,
2235561,2235561_5,qualified,yes,201412.0,still together,,,,,
2236205,2236205_5,disqualified,,,,,,,,
2237225,2237225_5,qualified,no,,,,,,,
2238361,2238361_5,qualified,yes,201412.0,still together,,,,,
2239515,2239515_5,disqualified,,,,,,,,
2241425,2241425_5,disqualified,,,,,,,,
2242616,2242616_5,qualified,yes,201412.0,still together,,,,,no
2245535,2245535_5,disqualified,,,,,,,,
2246691,2246691_5,qualified,yes,201502.0,still together,,,,,
2247501,2247501_5,qualified,yes,201502.0,still together,,,,,
2249411,2249411_5,qualified,yes,201412.0,still together,,,,,
2250596,2250596_5,disqualified,,,,,,,,
2251772,2251772_5,disqualified,,,,,,,,
2252496,2252496_5,qualified,no,,,,,,,
2254215,2254215_5,disqualified,,,,,,,,
2255296,2255296_5,disqualified,,,,,,,,
2256431,2256431_5,qualified,no,,,,,,,
2257563,2257563_5,disqualified,,,,,,,,
2258573,2258573_5,disqualified,,,,,,,,
2260661,2260661_5,qualified,no,,,,,,,
2262425,2262425_5,disqualified,,,,,,,,
2266405,2266405_5,disqualified,,,,,,,,
2268411,2268411_5,qualified,no,,,,,,,
2270851,2270851_5,disqualified,,,,,,,,
2272671,2272671_5,qualified,no,,,,,,,
2273691,2273691_5,qualified,no,,,,,,,
2274225,2274225_5,disqualified,,,,,,,,
2275635,2275635_5,disqualified,,,,,,,,
2276244,2276244_5,disqualified,,,,,,,,
2277506,2277506_5,qualified,no,,,,,,,
2278553,2278553_5,qualified,no,,,,,,,
2280655,2280655_5,disqualified,,,,,,,,
2281616,2281616_5,disqualified,,,,,,,,
2282431,2282431_5,qualified,yes,201412.0,still together,,,,,
2284603,2284603_5,disqualified,,,,,,,,
2285351,2285351_5,qualified,yes,201412.0,still together,,,,,
2286421,2286421_5,disqualified,,,,,,,,
2287554,2287554_5,qualified,no,,,,,,,
2288511,2288511_5,qualified,yes,201502.0,still together,,,,,
2289671,2289671_5,qualified,no,,,,,,,
2290306,2290306_5,qualified,yes,201412.0,still together,,,,,
2292275,2292275_5,qualified,yes,201412.0,still together,,,,,
2293255,2293255_5,disqualified,,,,,,,,
2294411,2294411_5,qualified,yes,201412.0,still together,,,,,
2295345,2295345_5,disqualified,,,,,,,,
2296531,2296531_5,qualified,yes,201412.0,still together,,,,,
2297221,2297221_5,qualified,yes,201501.0,still together,,,,,
2298381,2298381_5,qualified,yes,201412.0,still together,,,,,
2299651,2299651_5,qualified,no,,,,,,,
2300541,2300541_5,qualified,yes,201412.0,still together,,,,,
2301563,2301563_5,disqualified,,,,,,,,
2302541,2302541_5,qualified,yes,201503.0,still together,,,,,
2303465,2303465_5,qualified,no,,,,,,,
2304511,2304511_5,qualified,yes,201412.0,still together,,,,,
2305481,2305481_5,qualified,no,,,,,,,
2306401,2306401_5,qualified,yes,201412.0,still together,,,,,
2307264,2307264_5,disqualified,,,,,,,,
2308205,2308205_5,disqualified,,,,,,,,
2309591,2309591_5,qualified,yes,201412.0,still together,,,,,
2310431,2310431_5,qualified,no,,,,,,,
2311205,2311205_5,disqualified,,,,,,,,
2312496,2312496_5,qualified,yes,201412.0,still together,,,,,no
2313395,2313395_5,disqualified,,,,,,,,
2314732,2314732_5,qualified,no,,,,,,,
2315792,2315792_5,disqualified,,,,,,,,
2316703,2316703_5,disqualified,,,,,,,,
2317486,2317486_5,qualified,yes,201412.0,still together,,,,,
2318566,2318566_5,qualified,no,,,,,,,
2321421,2321421_5,qualified,yes,201412.0,still together,,,,,
2322215,2322215_5,qualified,yes,201412.0,still together,,,,,no
2323671,2323671_5,qualified,yes,201412.0,still together,,,,,
2324415,2324415_5,disqualified,,,,,,,,
2325475,2325475_5,disqualified,,,,,,,,
2327642,2327642_5,disqualified,,,,,,,,
2328561,2328561_5,qualified,no,,,,,,,
2329802,2329802_5,disqualified,,,,,,,,
2330376,2330376_5,disqualified,,,,,,,,
2332535,2332535_5,disqualified,,,,,,,,
2333551,2333551_5,qualified,yes,201412.0,still together,,,,,
2334456,2334456_5,qualified,no,,,,,,,
2335586,2335586_5,qualified,yes,201412.0,still together,,,,,no
2336245,2336245_5,disqualified,,,,,,,,
2337554,2337554_5,disqualified,,,,,,,,
2338195,2338195_5,disqualified,,,,,,,,
2339381,2339381_5,disqualified,,,,,,,,
2340255,2340255_5,disqualified,,,,,,,,
2342326,2342326_5,qualified,no,,,,,,,
2343271,2343271_5,qualified,no,,,,,,,
2344281,2344281_5,qualified,yes,201411.0,still together,,,,,
2346453,2346453_5,disqualified,,,,,,,,
2347261,2347261_5,qualified,yes,201411.0,still together,,,,,
2348255,2348255_5,disqualified,,,,,,,,
2349521,2349521_5,qualified,no,,,,,,,
2350195,2350195_5,qualified,no,,,,,,,
2352296,2352296_5,qualified,yes,201412.0,partner deceased,,,,,
2353373,2353373_5,disqualified,,,,,,,,
2354381,2354381_5,qualified,yes,201501.0,still together,,,,,
2355521,2355521_5,qualified,yes,201412.0,still together,,,,,
2356606,2356606_5,qualified,yes,201412.0,still together,,,,,no
2357772,2357772_5,disqualified,,,,,,,,
2358331,2358331_5,qualified,yes,201412.0,still together,,,,,
2359435,2359435_5,disqualified,,,,,,,,
2361411,2361411_5,qualified,yes,201412.0,still together,,,,,
2362215,2362215_5,disqualified,,,,,,,,
2363391,2363391_5,disqualified,,,,,,,,
2364441,2364441_5,qualified,yes,201412.0,still together,,,,,
2365386,2365386_5,qualified,yes,201412.0,still together,,,,,
2366361,2366361_5,qualified,yes,201412.0,still together,,,,,
2367561,2367561_5,qualified,yes,201412.0,still together,,,,,
2368446,2368446_5,qualified,yes,201502.0,broke up,,,2014.0,August,
2369221,2369221_5,disqualified,,,,,,,,
2370396,2370396_5,qualified,yes,201501.0,still together,,,,,no
2371312,2371312_5,disqualified,,,,,,,,
2372802,2372802_5,disqualified,,,,,,,,
2373376,2373376_5,qualified,no,,,,,,,
2374284,2374284_5,disqualified,,,,,,,,
2375675,2375675_5,disqualified,,,,,,,,
2376421,2376421_5,qualified,yes,201502.0,still together,,,,,
2377541,2377541_5,qualified,yes,201412.0,still together,,,,,
2378225,2378225_5,disqualified,,,,,,,,
2379611,2379611_5,qualified,yes,201502.0,still together,,,,,
2380466,2380466_5,qualified,no,,,,,,,
2381381,2381381_5,qualified,yes,201412.0,still together,,,,,
2382301,2382301_5,qualified,no,,,,,,,
2383235,2383235_5,disqualified,,,,,,,,
2386565,2386565_5,disqualified,,,,,,,,
2387473,2387473_5,disqualified,,,,,,,,
2388281,2388281_5,qualified,yes,201412.0,still together,,,,,
2389501,2389501_5,qualified,yes,201412.0,still together,,,,,
2390491,2390491_5,qualified,no,,,,,,,
2391402,2391402_5,disqualified,,,,,,,,
2392722,2392722_5,disqualified,,,,,,,,
2393341,2393341_5,qualified,yes,201412.0,still together,,,,,
2394813,2394813_5,disqualified,,,,,,,,
2395381,2395381_5,qualified,yes,201412.0,still together,,,,,
2396475,2396475_5,disqualified,,,,,,,,
2397281,2397281_5,qualified,no,,,,,,,
2398492,2398492_5,qualified,yes,201412.0,still together,,,,,no
2401544,2401544_5,qualified,no,,,,,,,
2402351,2402351_5,qualified,yes,201411.0,still together,,,,,
2403491,2403491_5,qualified,yes,201502.0,still together,,,,,
2404445,2404445_5,disqualified,,,,,,,,
2405331,2405331_5,qualified,no,,,,,,,
2406541,2406541_5,qualified,yes,201411.0,still together,,,,,
2408506,2408506_5,qualified,no,,,,,,,
2409671,2409671_5,qualified,no,,,,,,,
2411356,2411356_5,disqualified,,,,,,,,
2412491,2412491_5,qualified,yes,201502.0,still together,,,,,
2413411,2413411_5,qualified,no,,,,,,,
2414511,2414511_5,qualified,no,,,,,,,
2416571,2416571_5,disqualified,,,,,,,,
2418245,2418245_5,disqualified,,,,,,,,
2419605,2419605_5,disqualified,,,,,,,,
2420475,2420475_5,disqualified,,,,,,,,
2421673,2421673_5,disqualified,,,,,,,,
2422533,2422533_5,disqualified,,,,,,,,
2423613,2423613_5,disqualified,,,,,,,,
2425596,2425596_5,qualified,no,,,,,,,
2427431,2427431_5,qualified,yes,201412.0,still together,,,,,
2428344,2428344_5,disqualified,,,,,,,,
2429371,2429371_5,qualified,no,,,,,,,
2430446,2430446_5,qualified,yes,201412.0,still together,,,,,no
2431491,2431491_5,qualified,no,,,,,,,
2432195,2432195_5,disqualified,,,,,,,,
2433651,2433651_5,qualified,no,,,,,,,
2434421,2434421_5,qualified,no,,,,,,,
2435561,2435561_5,qualified,no,,,,,,,
2436532,2436532_5,disqualified,,,,,,,,
2437651,2437651_5,qualified,yes,201502.0,still together,,,,,
2438411,2438411_5,qualified,no,,,,,,,
2439205,2439205_5,disqualified,,,,,,,,
2440651,2440651_5,qualified,no,,,,,,,
2441515,2441515_5,disqualified,,,,,,,,
2442581,2442581_5,qualified,yes,201502.0,still together,,,,,
2443653,2443653_5,disqualified,,,,,,,,
2445575,2445575_5,disqualified,,,,,,,,
2448445,2448445_5,disqualified,,,,,,,,
2449225,2449225_5,disqualified,,,,,,,,
2451281,2451281_5,qualified,no,,,,,,,
2453455,2453455_5,qualified,yes,201412.0,still together,,,,,
2457561,2457561_5,qualified,no,,,,,,,
2459583,2459583_5,disqualified,,,,,,,,
2460536,2460536_5,qualified,yes,201412.0,still together,,,,,
2461521,2461521_5,qualified,yes,201412.0,still together,,,,,
2462533,2462533_5,qualified,no,,,,,,,
2463495,2463495_5,disqualified,,,,,,,,
2464481,2464481_5,qualified,yes,201412.0,still together,,,,,
2465606,2465606_5,qualified,yes,201412.0,still together,,,,,no
2466445,2466445_5,qualified,no,,,,,,,
2468481,2468481_5,qualified,yes,201411.0,still together,,,,,
2469285,2469285_5,disqualified,,,,,,,,
2470335,2470335_5,qualified,yes,201412.0,still together,,,,,
2471586,2471586_5,qualified,no,,,,,,,
2472495,2472495_5,qualified,yes,201412.0,still together,,,,,no
2473591,2473591_5,qualified,no,,,,,,,
2475455,2475455_5,disqualified,,,,,,,,
2476633,2476633_5,disqualified,,,,,,,,
2477722,2477722_5,disqualified,,,,,,,,
2478401,2478401_5,qualified,no,,,,,,,
2479313,2479313_5,qualified,no,,,,,,,
2480586,2480586_5,qualified,no,,,,,,,
2482586,2482586_5,qualified,no,,,,,,,
2483563,2483563_5,qualified,no,,,,,,,
2484525,2484525_5,disqualified,,,,,,,,
2485465,2485465_5,qualified,yes,201503.0,still together,,,,,no
2486245,2486245_5,qualified,no,,,,,,,
2487583,2487583_5,qualified,yes,201412.0,still together,,,,,no
2488453,2488453_5,qualified,yes,201503.0,still together,,,,,no
2489561,2489561_5,qualified,no,,,,,,,
2490501,2490501_5,qualified,yes,201412.0,still together,,,,,
2491261,2491261_5,qualified,no,,,,,,,
2492401,2492401_5,qualified,no,,,,,,,
2494291,2494291_5,qualified,yes,201412.0,still together,,,,,
2496271,2496271_5,qualified,no,,,,,,,
2497286,2497286_5,disqualified,,,,,,,,
2499671,2499671_5,qualified,yes,201412.0,still together,,,,,
2500281,2500281_5,qualified,yes,201412.0,still together,,,,,
2501285,2501285_5,qualified,no,,,,,,,
2502671,2502671_5,qualified,no,,,,,,,
2503411,2503411_5,qualified,no,,,,,,,
2504476,2504476_5,qualified,yes,201412.0,still together,2014.0,June,,,yes
2505436,2505436_5,qualified,yes,201412.0,still together,,,,,no
2506506,2506506_5,qualified,yes,201412.0,still together,2013.0,July,,,yes
2507563,2507563_5,qualified,no,,,,,,,
2508414,2508414_5,disqualified,,,,,,,,
2509465,2509465_5,disqualified,,,,,,,,
2510361,2510361_5,qualified,no,,,,,,,
2511465,2511465_5,disqualified,,,,,,,,
2512476,2512476_5,qualified,no,,,,,,,
2514683,2514683_5,qualified,no,,,,,,,
2515245,2515245_5,disqualified,,,,,,,,
2516782,2516782_5,disqualified,,,,,,,,
2517611,2517611_5,qualified,no,,,,,,,
2518321,2518321_5,qualified,yes,201411.0,still together,,,,,
2519493,2519493_5,qualified,yes,201412.0,broke up,,,2014.0,April,
2520291,2520291_5,qualified,yes,201412.0,still together,,,,,
2522543,2522543_5,disqualified,,,,,,,,
2523563,2523563_5,disqualified,,,,,,,,
2524351,2524351_5,qualified,yes,201412.0,still together,,,,,
2526551,2526551_5,qualified,no,,,,,,,
2527611,2527611_5,qualified,yes,201412.0,still together,,,,,
2528285,2528285_5,disqualified,,,,,,,,
2529781,2529781_5,qualified,no,,,,,,,
2530373,2530373_5,qualified,no,,,,,,,
2531453,2531453_5,disqualified,,,,,,,,
2532553,2532553_5,qualified,no,,,,,,,
2533411,2533411_5,qualified,yes,201412.0,still together,,,,,
2534481,2534481_5,qualified,yes,201412.0,still together,,,,,
2536634,2536634_5,qualified,yes,201502.0,partner deceased,,,,,
2538381,2538381_5,disqualified,,,,,,,,
2539331,2539331_5,qualified,no,,,,,,,
2540902,2540902_5,disqualified,,,,,,,,
2541912,2541912_5,disqualified,,,,,,,,
2542495,2542495_5,disqualified,,,,,,,,
2543495,2543495_5,disqualified,,,,,,,,
2544491,2544491_5,qualified,no,,,,,,,
2545585,2545585_5,disqualified,,,,,,,,
2546593,2546593_5,disqualified,,,,,,,,
2547395,2547395_5,disqualified,,,,,,,,
2548661,2548661_5,qualified,no,,,,,,,
2549605,2549605_5,disqualified,,,,,,,,
2550291,2550291_5,qualified,no,,,,,,,
2552543,2552543_5,disqualified,,,,,,,,
2554441,2554441_5,qualified,yes,201412.0,still together,,,,,
2555255,2555255_5,qualified,yes,201412.0,still together,,,,,
2556515,2556515_5,disqualified,,,,,,,,
2557351,2557351_5,qualified,yes,201412.0,still together,,,,,
2558261,2558261_5,qualified,no,,,,,,,
2559361,2559361_5,qualified,no,,,,,,,
2560812,2560812_5,disqualified,,,,,,,,
2561493,2561493_5,qualified,no,,,,,,,
2562645,2562645_5,qualified,yes,201411.0,still together,,,,,
2563225,2563225_5,disqualified,,,,,,,,
2564501,2564501_5,qualified,yes,201412.0,still together,,,,,
2565561,2565561_5,qualified,yes,201412.0,still together,,,,,
2566692,2566692_5,qualified,no,,,,,,,
2567461,2567461_5,qualified,no,,,,,,,
2568441,2568441_5,qualified,yes,201412.0,still together,,,,,
2569551,2569551_5,qualified,yes,201503.0,still together,,,,,
2570381,2570381_5,qualified,no,,,,,,,
2571245,2571245_5,disqualified,,,,,,,,
2572435,2572435_5,disqualified,,,,,,,,
2573485,2573485_5,disqualified,,,,,,,,
2574515,2574515_5,disqualified,,,,,,,,
2575643,2575643_5,disqualified,,,,,,,,
2576465,2576465_5,disqualified,,,,,,,,
2577576,2577576_5,qualified,no,,,,,,,
2578613,2578613_5,disqualified,,,,,,,,
2579435,2579435_5,disqualified,,,,,,,,
